Legacy URL,Friendly URL,Shop Name,Meta Title,Meta Description,Meta Keywords,Open Graph Title,Open Graph Description,Tile image,Banner image,Category 1,Sub-Category 1,Category 2,Sub-Category 2,Category 3,Sub-Category 3,Description,Brand Logo,Brand Title,Monday Opening,Monday Closing,Tuesday Opening,Tuesday Closing,Wednesday Opening,Wednesday Closing,Thursday Opening,Thursday Closing,Friday Opening,Friday Closing,Saturday Opening,Saturday Closing,Sunday Opening,Sunday Closing,Phone Number,MapWize,Opening Date,SITE URL,Facebook URL,Twitter URL,Instagram URL,Type
https://odysseum.klepierre.fr/Shopping/Laser-Game-Evolution,laser-game-evolution,Laser Game Evolution,"Laser Game Evolution Montpellier : horaires, accès et bons plans  - Odysseum","Laser Game Evolution - loisirs au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Laser Game Evolution - centre commercial Odysseum  - Montpellier,"Laser Game Evolution Montpellier : horaires, accès et bons plans  - Odysseum","Laser Game Evolution - loisirs au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",laser-game-evolution-627.jpeg,laser-game-evolution-627.jpeg,Lifestyle & entertainment,,,,,,"<p>Venez défier vos amis au laser ! Le Laser Game Evolution d’Odysseum est un espace de jeu unique. Labyrinthes obscures et zones réfléchissantes constituent la zone de jeu, à vous d’être assez malin pour ne pas vous faire désactiver par vos adversaires. Un espace bar et une salle privée sont également à votre disposition pour que ce moment puisse continuer même après la partie. Possibilité également d’y organiser anniversaire, séminaire ou enterrement de vie de célibataires.</p>",laser-game-evolution-759.png,Laser Game Evolution,00010101T120000,00010101T100000,00010101T120000,00010101T100000,00010101T120000,00010101T100000,00010101T120000,00010101T100000,00010101T120000,00010101T100000,00010101T100000,00010101T100000,00010101T100000,00010101T100000,04 67 06 90 01,371753,,http://www.lasergame-evolution.com/fr/11/Montpellier/,https://www.facebook.com/lge.montpellier/,,,Shop
https://odysseum.klepierre.fr/Shopping/Le-Tanneur,le-tanneur,Le Tanneur,"Le Tanneur Montpellier : horaires, accès et bons plans  - Odysseum","Le Tanneur - sac a main, maroquinerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Le Tanneur - centre commercial Odysseum  - Montpellier,"Le Tanneur Montpellier : horaires, accès et bons plans  - Odysseum","Le Tanneur - sac a main, maroquinerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",le-tanneur-511.jpeg,le-tanneur-511.jpeg,Fashion,"shoes, bags & accessories",,,,,"<p>Le Tanneur, Maître Maroquinier, à découvrir à Odysseum.</p><p>Né à la Belle Époque, Le Tanneur a façonné l’histoire de la maroquinerie française. Expert amoureux de la petite maroquinerie, nous prêtons une attention toute particulière aux belles matières comme aux finitions. A toutes les femmes et les hommes revendiquant une allure intemporelle, Le Tanneur propose une large collection de maroquinerie à porter au quotidien et aimer tout une vie.</p><p>Retrouvez Le Tanneur au niveau 1 de votre centre commercial Odysseum.</p>",le-tanneur-263.jpeg,Le Tanneur,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 83 18 06,371703,,https://www.letanneur.com,https://www.facebook.com/LeTanneurOfficiel,,,Shop
https://odysseum.klepierre.fr/Shopping/Le-Temps-des-Cerises,le-temps-des-cerises,Le Temps des Cerises,"Le Temps des Cerises Montpellier : horaires, accès et bons plans  - Odysseum","Le Temps des Cerises - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Le Temps des Cerises - centre commercial Odysseum  - Montpellier,"Le Temps des Cerises Montpellier : horaires, accès et bons plans  - Odysseum","Le Temps des Cerises - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",le-temps-des-cerises-978.jpeg,le-temps-des-cerises-978.jpeg,Fashion,women's fashion,,children's fashion,,men's fashion,"<p>Le Temps des Cerises, la marque fétiche des 15-25 ans, vous attend dans votre centre commercial Odysseum. Vous y trouverez un large choix de jeans et accessoires pour parfaire votre look. Les hommes et enfants ont aussi l’embarras du choix avec des vêtements au style résolument vintage sous les noms de Japan Rags et Le Temps des Cerises Junior.</p><p>A bientôt dans votre boutique Le Temps des Cerises à Odysseum.</p>",le-temps-des-cerises-817.png,Le Temps des Cerises,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 17 66 89,371733,,https://www.letempsdescerisesjeans.com,https://www.facebook.com/letempsdescerisesofficielle,,,Shop
https://odysseum.klepierre.fr/Shopping/Levi-s-Store,levi-s-store,Levi’s Store,"Levi’s Store Montpellier : horaires, accès et bons plans  - Odysseum","Levi’s Store - magasin de vetement, mode homme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Levi’s Store - centre commercial Odysseum  - Montpellier,"Levi’s Store Montpellier : horaires, accès et bons plans  - Odysseum","Levi’s Store - magasin de vetement, mode homme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",levi-s-store-322.jpeg,levi-s-store-322.jpeg,Fashion,men's fashion,,women's fashion,,,"<p>La légendaire marque de jeans américaine Levi’s a sa boutique au centre commercial Odysseum avec le Levi’s Store. Retrouvez les nouvelles collections de la firme aux deux chevaux ainsi que les intemporels 501 et 511, pour l’homme et la femme. Un &quot;denim bar&quot;, qui constitue le point central de la boutique, vous fera découvrir la gamme complète des coupes et délavages des jeans Levi's.</p><p>Et si le denim est roi, n’hésitez pas à vous attarder sur les accessoires, chaussures ou t-shirts qui ne manqueront pas de vous conférer un style à la pointe de la mode. A très vite dans votre boutique Levi’s Store d'Odysseum.</p>",levi-s-836.png,Levi’s Store,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 65 79,371734,,https://www.levi.com,https://www.facebook.com/Levis,,,Shop
https://odysseum.klepierre.fr/Shopping/Little-Extra,little-extra,Little Extra,"Little Extra Montpellier : horaires, accès et bons plans  - Odysseum","Little Extra -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Little Extra - centre commercial Odysseum  - Montpellier,"Little Extra Montpellier : horaires, accès et bons plans  - Odysseum","Little Extra -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",little-extra-345.jpeg,little-extra-345.jpeg,department stores & hypermarket,,home,,restaurant ,food store,"<p>La boutique Little Extra de votre centre commercial Odysseum est un lieu tout en couleurs réservé à l’embellissement de votre maison. Des produits originaux servis par de belles couleurs sont là pour donner un nouveau souffle à votre intérieur et à petits prix. Retrouvez aussi un rayon épicerie gourmande pour combler toutes vos envies avec des saveurs originales et savoureuses.</p><p>Parce qu’il n’y a pas de petits plaisirs, rendez-vous vite dans la boutique Little Extra d'Odysseum.</p>",little-extra-142.png,Little Extra,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 62 80,371692,,http://www.little-extra.fr/,https://www.facebook.com/Little.Extra.France,,,Shop
https://odysseum.klepierre.fr/Shopping/LPB-Woman,lpb-woman,LPB Woman,"LPB Woman Montpellier : horaires, accès et bons plans  - Odysseum","LPB Woman - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",LPB Woman - centre commercial Odysseum  - Montpellier,"LPB Woman Montpellier : horaires, accès et bons plans  - Odysseum","LPB Woman - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",lpb-woman-126.jpeg,lpb-woman-126.jpeg,Fashion,women's fashion,,,,,"<p>LPB Woman s’affirme comme une marque française au style urbain qui puise son inspiration dans l’air du temps. Son ambition ? Réinterpréter les tendances du moment pour séduire les femmes, toutes générations confondues. LPB Woman&nbsp;accorde une grande importance à la recherche stylistique, et reste constamment à l’affût des nouvelles modes, formes et matières.</p><p>Venez découvrir ses collections éclectiques, riches de multiples inspirations dans votre centre commercial Odysseum.&nbsp;LPB Woman habille la working-girl citadine, mais trouve également sa place dans le dressing des jeunes filles ou des femmes d’une cinquantaine d’années. Un public large, séduit par la mode à prix accessible que&nbsp;LPB Woman propose.</p><p>Un concept de boutiques tendances qui sait se différencier et fidéliser sa clientèle à venir découvrir dans votre centre commercial Odysseum où les collections LPB Woman sont théâtralisées pour mieux vous séduire.</p>",lpb.png,LPB Woman,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 81 04 81,1740121,,http://www.lpbwoman.com/,https://www.facebook.com/LPBWoman/,,,Shop
https://odysseum.klepierre.fr/Shopping/Mango,mango,Mango,"Mango Montpellier : horaires, accès et bons plans  - Odysseum","Mango - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Mango - centre commercial Odysseum  - Montpellier,"Mango Montpellier : horaires, accès et bons plans  - Odysseum","Mango - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",mango-97.jpeg,mango-97.jpeg,Fashion,women's fashion,,,,,"<p>Mango révèle la beauté de toutes les femmes grâce à des collections de prêt-à-porter aussi diversifiées qu’élégantes. Chaque saison est l’occasion de découvrir de nouvelles tenues, de nouveaux styles et des accessoires inspirés pour parfaire son look. Nos conseillères sont à votre écoute dans la boutique Mango du centre commercial Odysseum pour vous aider à choisir les pièces qui sauront vous mettre en valeur.</p>",mango-362.png,Mango,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 67 29,371715,,https://www.mango.com,https://www.facebook.com/mango.com,,,Shop
https://odysseum.klepierre.fr/Shopping/Marc-Orian,marc-orian,Marc Orian,"Marc Orian Montpellier : horaires, accès et bons plans  - Odysseum","Marc Orian - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Marc Orian - centre commercial Odysseum  - Montpellier,"Marc Orian Montpellier : horaires, accès et bons plans  - Odysseum","Marc Orian - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",marc-orian-483.jpeg,marc-orian-483.jpeg,Fashion,Jewellery,,,,,"<p>
 Marc Orian, bijoutier sélectionneur, vous propose au fil de l’année des sélections élégantes et accessibles en harmonie avec les tendances du moment.<br />Modèles uniques ou créations subtiles,Marc Orian vous offre tout son savoir-faire et vous accompagne dans votre choix grâce à ses conseillers, experts en bijouterie.</p><p>Or ou Argent, pierres fines et diamants… Suggestions et sources d’inspiration vous attendent dans votre magasin Marc Orian du centre commercial Odysseum.</p><a name=""eztoc0_1"" id=""eztoc0_1""></a><h3>&nbsp;Les engagements Marc Orian pour votre satisfaction :</h3><p>
 - Répondre à toutes vos envies : à travers une très large sélection achetez ou créez le bijou de vos rêves.<br />
 - Vous permettre de changer d'avis : 30 jours pour vous conforter dans votre achat.<br />
 - Récompenser votre fidélité : bénéficiez de bons cadeaux grâce à vos achats.<br />
 - Faciliter vos règlements : des financements sur-mesure pour accéder à toutes vos envies.<br />- Garantir vos bijoux pendant 2 ans : pour un achat serein, tous nos bijoux et montres sont garantis.</p><a name=""eztoc0_2"" id=""eztoc0_2""></a><h3>Les services précieux Marc Orian :</h3><p>
 <b>Services personnalisés :</b>&nbsp;<br />
 - Perçage d’oreilles en toute sécurité.<br />
 - Gravure des bijoux de votre choix.<br />
 - Mise à taille de vos bagues.<br />- Création de pièces uniques, sur mesure.</p><p>
 <b>Soin des Bijoux</b><br />
 - Nettoyage et entretien à vie.<br />
 - Polissage et rhodiage de vos bijoux.<br />- Remise en état des sertis, griffes et soudures…</p><p><b>Soin des montres</b></p><p>
 - Changement des piles et des bracelets.<br />- Entretien et réparation à vie.</p><p>A bientôt dans votre boutique Marc Orian du centre commercial Odysseum.</p><p><i>*Voir conditions en magasins</i></p>",marc-orian-540.png,Marc Orian,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 17 62 55,371673,,https://www.marc-orian.fr,,,,Shop
https://odysseum.klepierre.fr/Shopping/Marionnaud,marionnaud,Marionnaud,"Marionnaud Montpellier : horaires, accès et bons plans  - Odysseum","Marionnaud - maquillage, parfumerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Marionnaud - centre commercial Odysseum  - Montpellier,"Marionnaud Montpellier : horaires, accès et bons plans  - Odysseum","Marionnaud - maquillage, parfumerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",marionnaud-282.jpeg,marionnaud-282.jpeg,Health & beauty,,,,,,"<p>Marionnaud, la beauté qui me ressemble.</p><p>La boutique Marionnaud du centre commercial Odysseum vous propose des produits cosmétiques adaptés à vos besoins et vos envies : soins, parfums, crèmes hydratantes… Des classiques des plus grandes marques jusqu’aux nouveautés les plus surprenantes, parfois exclusives à l’enseigne. Face à ce choix exceptionnel, n’hésitez pas à vous adresser aux conseillères expertes Marionnaud qui vous orienteront vers ce qu’il y a de mieux pour vous.</p><p>A Odysseum, la boutique dispose également d'une partie institut de beauté où vous pourrez venir prendre soin de vous et profiter des bienfaits des soins de grandes marques comme Clarins, Ioma ou encore Gatineau. Épilations, soins visages et corps, beauté des mains ou application de maquillage, choisissez la prestation dont vous avez besoin ou faites confiance aux équipes d'esthéticiennes Marionnaud qui se feront un plaisir de vous conseiller. Un vrai moment de détente vous attend dans un cadre relaxant chez Marionnaud Odysseum, à retrouver dans la galerie de l'hypermarché. Votre beauté à rendez-vous !</p>",marionnaud-291.png,Marionnaud,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 67 27,371662,,https://www.marionnaud.fr,https://www.facebook.com/Marionnaud.France,,,Shop
https://odysseum.klepierre.fr/Shopping/MHSC-Store,mhsc-store,MHSC Store,"MHSC Store Montpellier : horaires, accès et bons plans  - Odysseum","MHSC Store - magasin de sport au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",MHSC Store - centre commercial Odysseum  - Montpellier,"MHSC Store Montpellier : horaires, accès et bons plans  - Odysseum","MHSC Store - magasin de sport au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",mhsc-store-977.jpeg,mhsc-store-977.jpeg,Lifestyle & entertainment,,fashion,men's fashion,,,"<p>Montpellier Hérault Sport Club Store c’est votre rendez-vous sportif à Odysseum. Dans la boutique officielle du club de football montpelliérain, vous retrouvez une myriade de produits et d’articles pour la pratique du football : chaussures, maillots de clubs européens (avec possibilité de personnalisation) ainsi qu'un large choix dans les collections Nike Sportwear et FFF sans oublier tous les produits dérivés MHSC, qui raviront les supporters. &nbsp;</p><p>Le MHSC Store de Montpellier Odysseum c’est aussi une billetterie pour tous les matchs de championnats de Ligue 1 à la Mosson ainsi que des rendez-vous événements avec les joueurs de l'équipe de football de Montpellier.</p>",mhsc-store-545.png,MHSC Store,00010101T100000,00010101T190000,00010101T100000,00010101T190000,00010101T100000,00010101T190000,00010101T100000,00010101T190000,00010101T100000,00010101T190000,00010101T100000,00010101T190000,closed,closed,04 67 15 36 34,371758,,http://www.mhsc-store.com/,https://www.facebook.com/pages/MHSC-Store-la-boutique-du-Montpellier-H%C3%A9rault-Sport-Club/260584957291341,,,Shop
https://odysseum.klepierre.fr/Shopping/Michel-Dervyn,michel-dervyn,Michel Dervyn,"Michel Dervyn Montpellier : horaires, accès et bons plans  - Odysseum","Michel Dervyn - salon de coiffure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Michel Dervyn - centre commercial Odysseum  - Montpellier,"Michel Dervyn Montpellier : horaires, accès et bons plans  - Odysseum","Michel Dervyn - salon de coiffure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",michel-dervyn-199.jpeg,michel-dervyn-199.jpeg,Health & beauty,,,,,,"<p>L’espace Michel Dervyn, au cœur de votre centre commercial Odysseum, a pour mission de prendre soin de vos cheveux. Grâce à une parfaite maîtrise des techniques, l'utilisation de produits performants mais surtout une équipe de professionnels à votre écoute, nul doute que l’enseigne deviendra votre adresse de référence pour vos colorations, brushings, soins ou simples coupes.</p><p>Pour rafraîchir votre coupe ou changer complètement de tête, faites confiance aux spécialistes Michel Dervyn à Odysseum. Une équipe de stylistes et coloristes est également présente pour vous aider à mettre votre visage en valeur et révéler votre beauté.</p><p>Le tout dans un cadre agréable et une ambiance chaleureuse. Alors à très vite dans votre salon de coiffure Michel Dervyn à retrouver au niveau 1 du centre commercial Odysseum, dans la galerie de l'hypermarché.</p>",michel-dervyn-108.png,Michel Dervyn,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 92 80 86,371667,,https://www.michel-dervyn.fr,,,,Shop
https://odysseum.klepierre.fr/Shopping/Nature-Decouvertes,nature-decouvertes,Nature & Découvertes,"Nature & Découvertes Montpellier : horaires, accès et bons plans  - Odysseum","Nature & Découvertes - loisirs au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Nature & Découvertes - centre commercial Odysseum  - Montpellier,"Nature & Découvertes Montpellier : horaires, accès et bons plans  - Odysseum","Nature & Découvertes - loisirs au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",nature-d-couvertes-58.jpeg,nature-d-couvertes-58.jpeg,home,,culture,,lifestyle and entertainment,,"<p>Nature &amp; Découvertes, la marque de la découverte et de la connaissance, vous ouvre ses portes et ses savoirs dans votre centre commercial Odysseum. Plus qu’un magasin, une véritable mine d’or où se mélangent les sélections de produits étonnants, beaux, originaux, pour prendre soin de soi, décorer son intérieur ou même partir en voyage. Vous retrouverez également un rayon enfant avec des jeux et jouets éducatifs pour faire grandir les enfants en toute autonomie.</p><p>Un émerveillement à retrouver dès que possible dans votre boutique Nature &amp; Découvertes d'Odysseum où une équipe passeurs de savoirs, formée et informée, sera heureuse de vous présenter les produits et vous conseiller dans votre choix. </p>",nature-d-couvertes-958.png,Nature & Découvertes,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 13 68 50,371683,,https://www.natureetdecouvertes.com,https://www.facebook.com/natureetdecouvertes,,,Shop
https://odysseum.klepierre.fr/Shopping/NYX-Professional-Makeup,nyx-professional-makeup,NYX Professional Makeup,"NYX Professional Makeup Montpellier : horaires, accès et bons plans  - Odysseum","NYX Professional Makeup - maquillage, parfumerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",NYX Professional Makeup - centre commercial Odysseum  - Montpellier,"NYX Professional Makeup Montpellier : horaires, accès et bons plans  - Odysseum","NYX Professional Makeup - maquillage, parfumerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",nyx-professional-makeup-492.jpeg,nyx-professional-makeup-492.jpeg,Health & beauty,,,,,,"<p>La boutique NYX Professional Makeup&nbsp;au centre commercial Odysseum est le nouveau lieu de culte pour les makeup addicts !&nbsp;Voici l’endroit où tous les fans de maquillage peuvent partager leur passion pour le makeup et où tout est possible, à travers une gamme professionnelle de produits, de couleurs et d’accessoires la plus complète et abordables pour devenir un vrai pro !</p><p>Inspirée des looks californiens, la marque NYX Professional Makeup propose toutes les dernières #makeuptrends imaginés par les influenceurs beauté et makeup artists du monde entier. Teintes de lipsticks mates, cosmiques, métalliques, glossy, fonds de teint pour toutes les carnations ou encore, accessoires professionnels et palettes de contouring, vous trouverez tout le nécessaire pour votre trousse de maquillage afin de réaliser des looks de rêve !</p><p>Venez découvrir la boutique NYX&nbsp;Professional Makeup au niveau 1 du centre commercial Odysseum !</p>",nyx-professional-makeup-801.png,NYX Professional Makeup,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 47 76 49,2800837,,http://www.nyxcosmetics.fr/,https://www.facebook.com/NyxCosmeticsFrance,,,Shop
https://odysseum.klepierre.fr/Shopping/Okaidi-Obaibi,okaidi-obaibi,Okaïdi-Obaïbi,"Okaïdi-Obaïbi Montpellier : horaires, accès et bons plans  - Odysseum","Okaïdi-Obaïbi - mode enfant au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Okaïdi-Obaïbi - centre commercial Odysseum  - Montpellier,"Okaïdi-Obaïbi Montpellier : horaires, accès et bons plans  - Odysseum","Okaïdi-Obaïbi - mode enfant au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",oka-di-oba-bi-722.jpeg,oka-di-oba-bi-722.jpeg,Fashion,children's fashion,,,,,"<p>La boutique Okaïdi-Obaïbi du centre commercial Odysseum est spécialisée dans les vêtements et chaussures pour bébés et enfants de 0 à 14 ans, garçons et filles. Obaïbi s’occupe des tout petits de 0 à 3 ans, pour les habiller, mais également pour prendre soin d’eux avec des accessoires de puériculture. Okaïdi s'occupe des 3-14 ans en proposant des vêtements créatifs, modernes et pratiques.&nbsp;</p><p>C’est aussi le lieu idéal pour trouver le cadeau qui fera plaisir lors d’un anniversaire ou d'une naissance. Rendez-vous dans votre boutique Okaïdi-Obaïbi d'Odysseum !</p>",oka-di-538.png,Okaïdi-Obaïbi,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 65 93,371706,,https://www.okaidi.fr,https://www.facebook.com/Okaidi,,,Shop
https://odysseum.klepierre.fr/Shopping/Olly-Gan,olly-gan,Olly Gan,"Olly Gan Montpellier : horaires, accès et bons plans  - Odysseum","Olly Gan - magasin de vetement, mode homme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Olly Gan - centre commercial Odysseum  - Montpellier,"Olly Gan Montpellier : horaires, accès et bons plans  - Odysseum","Olly Gan - magasin de vetement, mode homme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",olly-gan-189.jpeg,olly-gan-189.jpeg,Fashion,men's fashion,,,,,"<p>Olly Gan, c’est le rendez-vous des hommes modernes adeptes de l’élégance. Avec sa &quot;french touch&quot;, l’enseigne propose des vêtements adaptés au style de vie urbain, que ce soit pour le bureau ou les week-ends, avec un souci du détail et une qualité irréprochable. Du prêt-à-porter chic, séduisant et toujours agréable qui séduira les hommes actifs et décontractés.</p><p>Olly Gan, c'est aussi une ligne cérémonie et une gamme complète d'accessoires de maroquinerie. Venez découvrir les collections renouvelées et actualisées en fonction des saisons et des tendances dans votre centre commercial Odysseum.</p>",olly-gan-88.png,Olly Gan,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 41 98,371736,,https://www.ollygan.com,https://www.facebook.com/OllyGan,,,Shop
https://odysseum.klepierre.fr/Shopping/Pandora,pandora,Pandora,"Pandora Montpellier : horaires, accès et bons plans  - Odysseum","Pandora - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Pandora - centre commercial Odysseum  - Montpellier,"Pandora Montpellier : horaires, accès et bons plans  - Odysseum","Pandora - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",pandora-109.jpeg,pandora-109.jpeg,Fashion,Jewellery,,,,,"<p>Bienvenue dans votre boutique Pandora Odysseum.</p><p>Réputée pour offrir à des prix accessibles des bijoux en matières précieuses de haute qualité, Pandora est l’une des marques de bijoux les plus connues dans le monde. Pandora crée, fabrique et commercialise des bijoux qui allient savoir-faire artisanal, technologie de pointe et matières nobles&nbsp;: Argent 925/1000e et Or 585/1000e.</p><p>Par ses créations élégantes et féminines, Pandora encourage les femmes à souligner leur individualité et à exprimer leur propre style en célébrant les moments inoubliables et les valeurs personnelles qui animent chacune d’entre elles.</p><p>Venez découvrir les larges gammes de charms, bracelets, bagues, boucles d’oreilles, colliers, pendentifs dans votre boutique Pandora du centre commercial Odysseum.</p>",pandora-602.png,Pandora,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 49 48,2450575,,https://www.pandora.net/fr-fr,https://www.facebook.com/pandorafrance,,,Shop
https://odysseum.klepierre.fr/Shopping/Petit-Bateau,petit-bateau,Petit Bateau,"Petit Bateau Montpellier : horaires, accès et bons plans  - Odysseum","Petit Bateau - mode enfant au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Petit Bateau - centre commercial Odysseum  - Montpellier,"Petit Bateau Montpellier : horaires, accès et bons plans  - Odysseum","Petit Bateau - mode enfant au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",petit-bateau-864.jpeg,petit-bateau-864.jpeg,Fashion,children's fashion,,women's fashion,,men's fashion,"<p>Pour le plus grand plaisir des amatrices et amateurs de mode et de shopping, Petit Bateau navigue dans votre centre commercial Odysseum. La marque culte française, créée en 1893, s’est avant tout fait connaitre pour ses sous-vêtements, maillots de corps et vêtements pour enfants. Aujourd’hui, Petit Bateau est une enseigne rayonnante qui s’adresse à la fois aux grands (hommes et femmes) et aux petits avec des collections tendances et agréables à porter. Venez redécouvrir son univers dans votre boutique Petit Bateau d'Odysseum.</p>",petit-bateau-987.png,Petit Bateau,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 83 31 63,371708,,https://www.petit-bateau.fr,https://www.facebook.com/Petitbateau,,,Shop
